id	document	label
6723593	잼있네여 ㅎㅎ 꽃놓고 가요~~	0
5925555	자고 일어나도 이해가 되고 긴장도 거의 없는;;;;;	0
9517988	아빠한테 속아서봄...	0
5947604	기대이하	0
2667472	전형적인 B급 에로틱 스릴러.. 지루하다........	0
8903621	강태환 캐스팅 신의한수?? 뻔한 스토리 작가의 한게인가여?~~기대한만큼 실망도 크네요! 현실적으로 공감이가는 내용을 쓰시기를 바랍니다 PD선생님 권력이 그렇게 무섭나요???소신을 지키시기를'' 자부심을 가지시길 바랍니다 힘내세요!@@	0
7976871	명배우 불러다 놓고 이런 하찮은 시나리오를 구사하다니 .. 망햇다 망했어 ..	0
8918320	페지해라 페지하라 페지페지	0
8659701	웃기지도 않고 그렇다고 야하지도 않고...	0
5581119	이건 아니잖아....발로 만들어도 ~~ ㅡㅡ	0
7098487	개재미없어요 보지마세요	0
10117762	연평해전은 5점이고? 이건 9점이냐?	0
9407176	보면서 10년전 영화인줄 알았는데 고작 3년전 영화라니.. 충격	0
8472540	이야기전개 인물간 드라마 씨지 인종차별 전부 거지같다마트안의 상어라는 참신한설정을거지같이 재현해낸 이 영화가 최고의 재난이다	0
3493075	디브디로새거샀는데 필요하신분 쪽지주세요^^딱1번보고 새거나다름없어요 쪽지주세요	0
8888224	영화 겁나게 지루하고 재미없네.. 그나마 남주때문에 2점 더준다..	0
9857794	그냥 떡밥 용 영화 10자 10자	0
3896098	평화로운부족 내비둬 기독교쟁이야!너없어도 평화롭다.줄라면 사랑과 음식만 주던가.	0
9041438	흔하디 흔한 미국 하이틴 영화	0
7694827	이게 한쿡영화의 현실이다	0
5235800	2편 평점의 2배가 넘네?	0
5496671	똥임	0
7229597	일본교복입고 나대는게 돈좀 번다고 얼마나 대준건지... 혹시 최근 유행중인 원정녀 1호 아니야?	0
615561	우리일상생활에서 이렇게저질스럽지않다	0
8306615	시리즈를 한순간의 말아먹을수 있는 굉장한 파괴력.	0
8196551	흠.. 너무 뻔한 아마추어가 적당히 만든느낌의 영화. 괜한 노출씬이 어색하다	0
8947261	클럽 죽순이의 순정? -_-	0
9662395	봤는뎅,. 무슨 3류 드라마 인것 같아 짜증 지대로 생겼다,.	0
1344058	최악...이렇게재미없을수가-_-주인공괴물들	0
6471740	와 보다가 중간에꺼버렸다 쓰레기영화	0
9706614	이것이 뉴스룸에서 창완형님이 말씀하신 관객 돈을 강탈하기 위한 영화?ㅎ	0
9906132	이순신: 명량...그게 영화냐?....	0
7758944	처음부터 끝까지 이해가 가지 않았음... 이렇게 훌륭한 배우들을 그렇게 밖에 못쓴다는게 한심할 정도	0
6943464	그냥 뻔한 스포츠영화인데 감동이 없다. 제이슨 스타뎀은 그냥 미친놈으로 아주 잠깐 나오네.	0
7849344	뻔한연출	0
6841723	4회까지 만큼은 확실히 손에 꼽을만하다	0
9653497	남성 개무시하는 보빨러	0
9536195	화려했던 액션인 옹박이 B급 싸구려 액션으로 전락해버리는 영화가 안타깝다. 한 때 유망했던 액션 배우 토니 자는 그저 한물간 배우가 되어 버린 것 같다.	0
9953142	그냥 첫장면만 봐도 어떤 내용일지 그려지는...끝나고 나서도 역시나.. 예상했던 것 과 한치의 오차도 없이 뻔한 전개에 왜 등장했는지 모를 인물들까지.. 지루	0
807468	영화감독님 최고에요.. 저 이제 영화가 보기 싫어질라해요 ㅋ	0
7429844	노르웨이 영화는 아직 시대에 뒤처진느|낌..	0
7922034	1분만 봐도 하루 받을 스트레스 다 받는 드라마. 정신병자가 쓴것같음	0
6024636	배우팝스타 재미도없음 설날 특집때 뭐 재미도없이했음?	0
7177410	이영화를보면 모든남자가 다이런 OO이발정난OOO처럼 보이실수있지만 맘따뜻하고 사랑하는사람을아껴주기위해 자기자신을 절제하는 남자도많습니다.. 영화보고 꽤나 기분이나빳네요 영화자체는 그리나쁜것같진않지만..	0
4921630	모든게 과잉되어 흘러넘친다. 그나마 좋았던건 마지막 그 이후 미안해요	0
1773363	긴장감 그닥 없다. 살짝 졸릴 수 있음. 그래도 런닝타임이 짧아 다행.	0
8464731	감독이하 성괴년들 다 죽이고 싶다	0
5804332	엽문1,2편을 잇기엔 턱없이 부족한영화. 차라리 만들지를 말아라.레알병맛.	0
8600890	홍은희 멘트욕심이 좀 과한듯...진행은 예전 힐링때 한혜진이 중간중간 재치있게 잘 한듯	0
6746239	이렇게 재미없는 영화 처음본다ㅡㅡ	0
5470284	뭐지? 이저질은? 이 지루함은?	0
6393361	그냥 1점을 주고 싶엇다	0
10162878	흐지부지한 끝맺음입니다.	0
6434656	단역급들이 주연을 맡다.	0
7448629	드럽게 젬없슴. 그래서 안봄. 200억 들였고 겨우 10%나오는 드라마. 이번주에는 지난주에 시작한 드라마에 밀릿듯.	0
3862548	실망만 가득준 영화.	0
9877143	두번을 봤어도 그다지...;;;	0
9747276	진짜 돈아깝다 배우들이 아깝네 잠오는 영화는 오랜만이네요	0
6421370	전 짜증나서 안보고 인터넷으로 줄거리만 가끔본다 언제쯤 복수할지…	0
7449711	선동선동해	0
8058665	말이필요없는영화,,,	0
8562741	ost 멋져서 보게됬는데 불륜 영화라니...!!! 근데 꼬마얘 이중인격 가진듯?? 꼬마얘보는 재미로봤음...	0
9144878	어설픔을 살짝 벗어나다.	0
66066	정말이지...쓸데없는 영화...	0
7339838	실화라고?..개나 갖다줘라, 영화속 아줌마 하나만 묻자? 이런 기이하고 살벌한 조짐이 보이는데 공공도서관에 가서 한가하게 기록물 OO보냐?..당연히 경찰을 대동하고 집으로 귀환을 해야지.이런 영화를 보고 감동먹었다는 인간들이 나는 더 기이하고 무섭다	0
9625437	미달아 가슴 잘봤다 성형도 하지그랬냐 이미지변신할거면	0
5572013	엘리라는년 크리스가 잠깐 잠들땐 존나OO하면서 지는 수다떨다작전 말아먹으려고드네	0
9941300	재미없으요오~~ 가나다	0
3600533	거스 목소리 때문에 보는 내내 짜증.. 내용도 별로...	0
463108	섹스를 통해 철학을 논하는 건가... 아니! 그냥 포르노일뿐.	0
2829832	노예상, 마약상 영국이 도덕적이었던 척 하는 얘기. 상당히 늘어진다	0
5945763	별로	0
4785286	글쎄	0
1672544	별루..	0
9504406	배우가 화려해서 본 영화...	0
6268801	이거 13구역 시리즈 아님; 영화수입할때 이름만 교묘하게바꾼거속지마요 그리고 감독부터 다름	0
6253626	진짜 실망이다...그냥 드라마를 보는게 낫지..	0
10225302	아나콘다3에 버금가는 인생 최악의 쓰레기 영화다. 주연들의 발연기, 어거지 뜬금포 연출 ㅋㅋㅋㅋ 유해진이랑 아귀 제자는 왜 등장했는지도 모르겠고 하루라도 빨리 감독 접길 바란다. 돈 안주고 봐서 다행이지	0
6255002	소매치기소재는 특이했지만 연기 몰입이안됨 뻔한스토리와 연출도 별로 유치하다 6.5점이면됨	0
8303700	웃기지도 로맨틱하지도 않다	0
10005197	동물을 사랑하자!!!암튼 재미는 좆to the망	0
7406430	남은건 전지현 외모가 엄청 예쁘다	0
7625681	부족하다고 봄.	0
9999345	1점 주기도 아깝지만 울버린때문에 1점이라도 준다 참나 일본 배경이라서 봤더니 다 일본 내용 배경 등..	0
9927979	무슨생각으로 스토리를 만들었지?	0
9815464	히어로영화를 이렇게 지루하게 만들기도 힘들겠다	0
9548294	김선아는 생긴거는 아가씨 같은데 , '걸스카우트'에서는 이경실.나문희 아줌마랑 곗돈 떼인 아줌마로 나오더니 '투혼'에서는 애 두명 딸린 애엄마로 남편이랑 찌그락 짜그락 나오네요.	0
5206025	지금 보면 너무 구식	0
8935256	이게왜 7점을 넘는지 모르겠네 너무 높아서 1점 주연 예쁘고 잘생긴거 빼고는 딱히..판타지에 로맨스도 섞고 싶은 마음에 뒤죽박죽 이게뭔가	0
9837650	박은혜와 임호의 미친 연기력 ㅋㅋ웃음만나와 ㅋ박은혜연기가 젤무섭다	0
6507402	평점이 왜이렇게 높지.. 영화끝나고 기억나는건 김래원 목소리밖에 없당	0
4948615	세번째는 아니만났어야 좋았을것이다.캐캐묵은 낡은이야기를,고루하게 담아내는 방법.	0
9886369	배우들 연기력 캐릭터성 다 좋은데 스토리 흡입력이 떨어짐 8점이 적당	0
8015964	처음영화 봤던을땐 팬이라서 그냥 그렇구나 하고 봤지만.. ㅋㅋ 아무리생각해도 대단해 저딴 OOO기 스토리를 가지고 영화를 만들었다는게.. 그남아 려욱이 웃기더라.	0
6092557	0점없냐? 친구따라 3d로 봤는데 쓰레기도 이런 쓰레기가 없다 ㅋㅋㅋ	0
9503250	아.... 내가 왜 이걸 보고 자빠졌지?	0
9235903	모건 프리먼이 악역같은 선역을 맡은 독특한 영화 중 하나. 굳이 찾아볼만한 내용의 영화는 아님	0
9894765	전혀 익스트림하지 않은 보잘것 없는 액션과 조잡한 스토리. 천옌시만 매력있다	0
9421371	시간의 소중함을 알게 되었습니다. 그깟 돈 100억의 덧없음을 알게 되었습니다. 심형래 감독의 위대함을 알았습니다.	0
8949131	처음으로 기자-평론가 평점이 후하다고 생각한다. 이딴게 어떻게 영화지??	0
8851245	미치겟닼ㅋㅋㅋㅋ아ㅓ나 ㅋㅋ	0
9527754	특수효과는 인정.. 근데 왜케 졸리냐	0
1722353	bad	0
805874	서극 감독은 이런 영화를 만들려고 헐리우드로 넘어왔는가?	0
7540212	이감독 게이임? 게이물만만들어ㅡㅡ	0
9334245	의도는 좋았으나.. 핵노잼 + 여배우 연기와 외모 최악	0
4262822	영화일 뿐이지만 결혼하기 싫어진다	0
303767	라스트씬 카메라앵글까지 따라한 것 보고 웃음을 참을 수 없었음	0
7904300	완전 OOO기 영화. 절대로 보지 마세요. 시간 낭비. 처음에는 잘 나가다가 끝에 가서 수습이 안되서 적당히 끝내버리는 그런 야비한 영화 브라이언 드 팔마라고 해서 기대했는데 완전히 속았음	0
8399928	개그맨들이 우루루 몰려나와서 뭔가를 하지만 뭘하는지 이해할 수 없다.	0
9572817	평점보고놀랐다. 영화관에서 졸았던 기억밖에없는데 7점이넘다니..	0
2288814	빵점이없는게 아쉽다.	0
10149031	프레데일리언 과 울프프레데터라는 요소를 겨우이따위로 써먹다니 아깝다	0
9650857	장예모다운 영상이자 장예모스러운 지루함	0
9776374	영화는 현실을 강조하지만, 그 현실도 그냥 환상일뿐인듯. 뜬구름속의 인물들만 쭉 나열한다고 좋은 영화가 되는 건 아니다. 진짜 현실을 모르는 우디앨런 같은 이를 어떻게 좋아할 수 있을까? 그냥 제 멋에 사시길....	0
5806269	새로울게 없는 이야기를 잔잔하게 파고드니 감동의 울림이나 흥미를 느끼기엔 부족	0
577900	뻑	0
9121123	결국 또 한 사람이 쌩뚱맞게 죽어야 모든것이 나아지고 철드는 전형적인 억지감성 짜내기네. 후반부에 지나친 클리셰를 보고있자니 오그라든다.	0
4764027	존나재미없네	0
9942780	작품성은 있을지 몰라도 ㅡㅡ 이런 애들장난 보고싶은게 아니었는데	0
10007506	이렇게 뜻있고 훈훈한 소재를, 이렇게 좋은 배우들을 섭외시켜 놓고도 , 이 정도로 밖에 못 그려내다니.. 백퍼 연출가 탓 ... 촬영한거 십분의 일도 못 살린 영화..	0
1034081	마치 각본이 초딩에 의해 쓰여진듯한 착각이 들정도로 훌륭함	0
266398	우연의 남발,닭살.. 배경은 너무 아름다웠다.	0
1061202	난 왜 이거보면서 웃엇을까	0
6222176	4	0
9341277	기대를 많이 했는데 이렇게 형편없을 줄이야	0
9159783	마지막 결과는 무한 반복되는 공포임을 짐작하는거같아 나름 갠찮은거같았는데;; 솔직히;; 배우 너무 징징거리고 울고 시끄럽고.. 남배우는 너무 구역질만해되고;; 오히려 보는내내 너무 짜증났음;;	0
9104194	바람피우고 도망간 남편의 귀싸대기를 날리기 위해 월남으로 간 수애 씨	0
4874413	..... 할말없음	0
6430904	스토리가 하나도 없네	0
2776294	교훈이 전부인 영화.	0
2693179	크로우 완결로 나온 작품 원작의 비쥬얼과 명성을 깍는 작품	0
6934047	광주 감성팔이로 돈이나 읃어먹으려고 하는거 한심하다	0
5984200	감독새끼.. 한국의 에드 우드 란다.. ㅋㅋㅋㅋㅋ	0
7862872	이게 영화냐	0
8597767	혹시 쪽대본인가요???	0
7688769	예성씨만 멋짐	0
6084504	ㅋㅋㅋㅋㅋㅋㅋㅋ 이건 진짜 어렸을때 본적있는데 충공깽이었다.. 완전 av수준..ㄷㄷ	0
6593520	1점짜리는 아닌데 평점이 너무 높네 스토리 꽝인 점에서 10점은 에바	0
559910	아 로케이션 비용이 아깝다.	0
7739592	실패로 끝난 예술과 잔혹함의 공존. 1인칭 시점 연출도 실패.	0
2245183	시작은 좋았는데... 이런걸 뭐 영화라고...........휴...	0
7938531	마누라가 보고있어서 옆에서 소리만 듣는데도 손발이 오그라드네 ㅋㅋㅋㅋㅋ 뭐이딴 드라마가있나	0
3401796	이거 뭔 영화.... 왜 만들었는지 이해가 안간다. 감동,재미도 없고	0
6884751	멘붕영화 ㅋㅋ 게이들이 좋아할만하지만 중년 남성들이 나와서 게이들의 취향일진 몰라도 나로선 멘붕과 신세계와 저질영화... 제목만 보도 도망자처럼 스릴있고 쫓고 쫓기는 내용으로 생각하고 봤다가.... 여주인공은 예쁘다..	0
4761025	뭐지, 이건... 외계생물체 중에서 모프만 귀여웡ㅠㅠ	0
9307109	이게 무슨.. 별 내용도 없는 쾌쾌묵은 옛날 흑백영화일 뿐인데.. 하여간 남들 특히 권위자(거장감독,평론가 등)의 평판에 쉽게 휘둘리는 인간들하고는..	0
1427821	good	0
10066224	투자대비 효율 제로에 가까운 가성비 최악의 영화. 화려한 캐스팅과 드라마의 인지도에도 불구하고 반에 반에 반타작도 못한 망작영화.	0
8570218	2004년에 만들어진 영화라고는 믿을 수 없는 연출력과 효과와 시나리오 . 서세원은 영화를 더 이 상 찍지 않았으면 좋겠다.	0
1584412	너무도 역겨워.. 이 더러운 기분... 주체할 수 없다.	0
4795946	자유와 노래를 갈망했지만 이기적인 자닌의 행동에 짜증까지 밀려오더라...	0
211743	9.25는 너무 후한 점수다.	0
8391936	감동코드만 넣으면 좋은영화가 되는게 아닙니다. 한국에 좋은 영화가 더 많아졌음 하네요. 질 떨어트리는 영화는 이제 그만	0
9818294	포스터만 보면 이 영화 장르를 SF로 착각할 사람 많을듯.	0
5223745	반전도 어렴풋이 예상했고.. 별루 흥미롭지 못했다. 살짝 지루하기두했구...	0
3986124	OO가 주인공 알아보는 장면까지 봤다...말이 되나?	0
8821826	51구역에 대한 관심을 떨어뜨리기 위해 일부러 허섭하게 만든 영화...	0
7994135	이런 짝퉁... 0개가 없어서 1개 줌....	0
10013959	도대체 조여정은 무슨 생각으로 이 영화?를 선택했을까? 정범식, 영화하지 마라.	0
4525203	쓰레기영화	0
10247256	아카펠라의 매력을 100분의 1도 보여주지 못한다. 그저 유치하다는 느낌밖에는...	0
4445345	기분나빠지는영화	0
9154172	더이상 자신이 특별하지 않다고 해도, 아무리 힘들다고 해도, 누구나 범죄를 저지르진 않잖아요... 삶이 어렵다는 내용은 공감하지만, 범죄행위는 보는 내내 불편했습니다. 또 모욕을 당했다고 제3자에게 화풀이 하는 모습도 보기 안좋았습니다.	0
3752425	우리학교에다담배를버리질않나...신성록실물도못생겼어..별로야..	0
9500449	아답답해답답해 한정임성격도답답하고 남편은뻔뻔하고짜증나고 아!!!!진짜답답하다	0
6607021	무섭기는개뿔. 좀쑤시고 지루해서 미치겠네..요런 사실을 가장한 페이크다큐야말로 가장 유치하고 허접한 장르인거같음.	0
9304429	별로 웃기지가 않는구나	0
7344905	아이런미친영화ㅋㅋㅋㅋ원작이흥했으니한번해보자이시도같은데 아..진짜손발오글오글 매끄럽지못한전개..배우들비쥬얼빼면볼게없다 이런개슈뤠기같은!!!!	0
9291544	북한을 대단한 나라로 묘사했네.ㅋㅋ	0
4605211	계속 생각 나게 만드네요....찝찝함 ㅡㅡ	0
585877	sf도,드라마도,스릴러도 어떤것도 충족못하고 컬트에가깝다	0
6234496	여배우 성상납 요구 김기덕, 파리에서 택시 운전했던 쓰레기의 유럽 영화제용 영화	0
6284310	잔잔하긴한데요..너무잔잔해서미치는줄ㅠㅠ걸음너무느림.너무심함ㅠㅠ	0
5527293	임현제 얼굴빼고 볼거 없다;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;	0
6337719	현실속 평범한 여자가 소리지르고 우기고 때쓰고 해본다고 생각하면 어지간히 빡칠듯.	0
3877174	정말 분리수거안돼네.김민준은 원래연기못하는거알고있고 남상미;; 연기를 발로하냐;	0
3790744	미친 감독의 미친 아동 성희롱 영화. 꼬마여자때문에 그나마 1점 추가	0
341465	1편은 재밌었는데.. 2편 왜이래요	0
9769146	개주교에 의한 개주교 선전영화...	0
9674802	소재는 좋았다...좀더 재밌게 만들수 있는데...	0
9849283	임창정 최악의 영화 베스트에 들어가겠구나	0
7972621	애들이나보는유치영화다운받게하려고알바생에속지마라	0
1115302	그저그런 박중훈형 코메디 영화	0
8361871	오글거려 죽는줄 알았음	0
7552637	단순고어물에 불과	0
5893364	나는 별로 감흥이 없었다.과연 현재의 평점에 걸맞는 가치가 있는 작품인지 모르겠다.	0
8972182	진짜 시간아까운 영화 처음이다. 다봤으면 토할뻔	0
9424188	나오는 건 한숨뿐...	0
6776992	포스터에 낚이지 맙시다.	0
9162237	내가해도 이넘들보단 잘하겟다 끌끌끌. 원숭이처럼 꽉꽉거리는 꼴이란...	0
9492005	니네가막대하는팬들이 니네시청자야 가위바이보로순서?하참웃겨서 ㅋ	0
1933922	조안이 귀녀역 잘했었는데 늙은 길상 유준상-_-	0
9585193	별1점도아깝내쉬래기영화일새 신들의전쟁이 아니고 개그폭소 전쟁이내	0
8159461	재미없음.. 한채영 장근석 연기 오그라듬 ; 투샷잡히면 답도없음	0
9841297	클레멘타인은 10점 러쉬하면서 왜 동급인 이작품하고 다세포소녀는 별점테러하냐 ㅉㅉ 명작라이벌이라고 견제하네 클레멘타인 빠돌이들...	0
10207855	조종사왈:ㅋㅋㅋ 웃기고있네	0
7340201	가족 안의 왕따, 넘치는 우연들, 막장 드라마...해피앤딩이면 만사 OK?!	0
5020664	지난여름 복사판이구만..	0
6129261	'다만 널 사랑하고 있어'의 감동에 먹칠을 한 쓰레기	0
2897380	뒤에 돈가방 추격전은 그나마 볼만했다..풍자도 좋지만 재미가 있어야..	0
5743968	왜 아마겟돈 이름을 붙이냐 한국 배급사 이 자슥들	0
6825739	이게 21c영화냐? 90년도영화냐? 쓰래기들아	0
1706303	성장기... 섹스 코미디. 너저분한 화장실 유머는 제발 그만!!	0
7955469	여자들의 수다 영화 중엔 하류다.	0
832142	바닥에 깔려있는 백인 우월주의의 망상!	0
7413240	깊이 없는 싸이코 드라마는 싸이코일뿐	0
9150122	영화에서 스토리가 얼마나 중요한지 깨닫게 한 영화. 작가 왜 있냐	0
6742895	한마디로... 드럽게 재미없었다..	0
8132288	인디언의 사상이 윤치호 같은 민족주의자 같아서 싫었다. 아메리카 원주민 학살이나 일본인들이 저지른 학살이나 똑같음	0
9928625	? 뭐요? 뭐라구요? 뭐라하시는거에요	0
3214192	코미디 영화라고 생각하더라도 3점도 후하다.	0
7944501	워리어의 길이 겉멋과 어설픈 액션 연기는 아닐 텐데.	0
7264625	너무현실적이지 않아요 깇체가 자꾸바뀌고 고도도 몇초만에 바로상승함	0
3650476	마더나보셈	0
7581339	"욕하면서 보는 재미말곤 없음....그 재미를 넘어선 무서움만이 존재..--;TV는 바보상자라고 했더니...그 이상을 넘어섰다걸 이 드라마를 통해서 배우게 된다. 1,2화를 몇번 봤는데 정말 헐 그 자체임...차라리 ""백년의 막장""이라는 이름이 낫다."	0
6989487	이거 만화인가 옜날 영화가 원작 아닌가 어쨌든 너무 주인공들이유치한작품 애들은좋아할듯하지만 안보신분들에게 안보시는걸추천합니다.	0
8030936	유치짬뽕 허접쓰레기.	0
1180080	"시미즈레이코의 만화책""비밀"".에서 영향받은거 아냐? 똑같애"	0
10238125	좀 많이 실망스러운 영화.	0
728275	평점보고봤다간정말큰코다침!!최고지루함!헉!!	0
7102287	옴니버스형식의 특이함 빼고는 지루한 영화,자기나라 미국을 자랑해대는 수많은 영화들중 하나	0
5523480	조가타서 이것도 영화라고,,낚이고 싶으면 봐라.니미	0
6291139	감독혼자 주절대는, 말하고자하는 것조차 모호해진, 역겨운 쓰레기 영화.	0
9055873	오락 위주나 흥행 재미 코믹을 원하는 그누구도 이영화의 평점에 속아서는 안되며 절대 이영화를 추천하지 않겠습니다. 다른영화 보세요 지루하고 웃기지도 않고 그냥 화가날 뿐입니다.	0
9615142	정동영 보다야 mb가 낫지....	0
5688415	평점이 너무 높다.. 어설픈 연기와 설정.. 킬링타임용도 부족한듯 하다	0
8526399	병실에 간병인도 음네? ㅋㅋ맨날 혼자누워있네 ㅋㅋ회장이라는 사람이 ㅋㅋ간병인비용이 몆억하나?ㅋㅋ	0
8839985	방송분 내내 돈얘기..김구라 너나 잘 모아..왜 남의 집얘기면 돈얘기며 하는데? 보기완젼 불편했고..이런거 처음쓴다. 보다가 화가나서.니는 이정 인격의 100분의1이라도 되어봐라.맨날 얄팍한지식 주워들은걸로 얘기하는데한가지나 제대로 알고 얘기해	0
8724058	시간 남아돌아도 보지 말것! 언제부턴가 쓰레기 영화들 너무 수입해오는듯.	0
9403317	한경직... 그도 권위적인 쓰레기 먹사였습니다.	0
9697706	sf.액션은 내가가장좋아하는장르인데, 이건좀아닌듯....스토리하나도없고, 액션도지나치다못해산만하기까지	0
8022195	쓸데없이 분량이 많고 지루한 드라마 파트+영양가 없는 액션 파트	0
7113584	더 낮은 점수는 없나요	0
5223886	1억2천만불에 제작했지만 수익은 4백만불만 먹고 망한 전세계 2위로 망한 영화	0
1626648	고릴라 한마리 데리고 어떻게 잘 해보려했으나..전형적이고 평이했던걸로	0
10222296	이 영화가 성공한거때문에 한국영화는 감성팔이를 기본장착한것같아	0
10249846	핵노잼...아 내돈 ㅠㅠ	0
6051243	너무 ..지루하네..	0
2056246	대체 무엇을 말하려고 하는지 모르겠다 장르가 의심됨	0
5681556	물한잔이 간절히 생각나게 하는 영화	0
2467248	식상한 영화 어설픈 반전도 식상함을 줄여주지 못한다	0
8336297	어쩌다가 빌딩의 인질들을 구하고, 공항에서 비행기들 구하고, 연방준비은행 포트녹스의 골드바를 지켜낸 존이 이렇게 타락할 수 있을까? 이쯤되면 국가적 영웅으로 대접받고 있어야 할텐데 영화속의 존은 그냥 퇴물 형사일 뿐 그 이상 그 이하도 아니라 충격!	0
5398351	CG는 우뢰매수준.. 스토리는.. 영구와 땡칠이수준.. 손발이오그러든다...	0
8651492	에구~이거 보구 나니 영화 보는게 무서워진다 아까운 내 2시간....흑흑흑..ㅠㅠ	0
7776063	한번 보세요~ 잠 잘~~~옵니다^^간만에 숙면취했음.	0
335578	보지마세여..-_-공포가아닌...거같은데..	0
4419401	이참에 이완용관련 영화도 만들자, 조선과일본 사이에서 고뇌하는 한 경계인의 나날들	0
10200492	모든게 휘발되고, 김명민만 남는다.	0
9559035	기모노...? 장난하냐...?	0
8919354	고은정혼자자나체한은정 혼자 잘 난체 언제쯤 크다재미없는 이야기	0
8286065	무게... 감독이 어떤생각으로 찍었을까 너무나도 궁금하다... 소외계층이라고 성적욕망 저렇게 비뚜러진게 표현해야될까?재미도 감동도 이해도 되지않는다조재현은 왜 이런류에 영화를 찍는지	0
1400192	이소룡영화중 최고의 엉터리 영화	0
8430279	보는 내내 하품만하고 계속 씨발 씨발 거렸다.존나 재미없다. 정우성 얼굴보거 빼곤 그냥 그지같은 영화	0
7256261	슬프지도 재밋지도 감동적이지도않음진짜	0
4433121	"""애마부인""이란 이름에 진정으로 ""3류""란 딱지를 달게 한 첫 작품.."	0
510200	보지 마라	0
7123651	화정에서 상영하나요ㅡㅡ?	0
8620935	링시리즈를 좋아하는 데 이영화는 평점주기도 아깝따	0
1380491	장르노 레옹때가 좋았는데...	0
8775744	평점이 왜케 높지???	0
3987809	스릴러는 아니고 코미디 고스트 바스터즈 풍이났다 시간죽이는데는 볼만하다	0
9270668	비추. 상당히 불쾌한 영화.	0
10047916	쓰레기같은영화.. 미션임파서블 시리즈는 전부다 쓰레기	0
8521398	왜 우리학교 미술쌤이 이걸 틀어줬는지 모르겠다....해리포터 제작진이라면서요...CG도 엉망이고 스토리도 엉성하고....;;;;	0
8103770	굿닥터 따라하는거 같음..	0
3382639	보지 마세요. 쓰레기입니다.	0
3261995	캐 망 작	0
5257286	감독이 신인임? 왜캐 뭐가 어설프지...	0
8191588	세계 2차대전 이후 선민주 후경제 채택해서 성공한 나라는 지구상에 단 한국가도 없었다. 그리고 어르신들이 오히려 박정희를 더 존경하고 아무런 불만도 없고 감사해하는데 왜 그때 살아보지도 못한 사람들이 자기 잣대로 바라볼수 있는가. 누구를 위한 영화인지	0
9937411	구지성은 도대체 왜나온거지~~	0
9582726	해답까지 가기위한 길고 지루한 여정.	0
8565308	별반개도 아까운 최악의 영화	0
2913921	완전 재미없어요 ,,	0
7554548	마누라가 있는데 한지혜하고 연정훈하고 저 ㅈㄹ을 하고 돌아다니는거야 이런 ㅁㅊ 저게 정상적인 관계냐?? 어?? 친구야?? 친구관계냐고 참나 어이가없다	0
2704611	스토리 너무 뻔함. 이 영화를 보면서 나는 예언가가 되었드아~~~~~~	0
9680484	송가 세자매... 이렇게 재미있는 스토리를 이렇게밖에 연출 못했다는 것은 재앙이다.	0
10222423	이렇게 재밋는 소재를 짜증나게 만든것도 대단하다 진짜 ㅋㅋ 아빠말고는 그냥 가족들이 다 호구네 보는 내가 더 짜증나서 주인공가족들 전부 숙청하고싶더라	0
5890889	머 이딴영화가있다나..	0
5312354	별로	0
8624936	원작의 맛을 잘 살려내지 못한 것 같다.	0
9125207	액션도 괜찮고해서 무난한 액션영환줄알았다...갱들이 쳐들어가서 대통령만나는거보고 영화지웠다.	0
7625879	박성광 발음 너무 부정확하고 입애서 맴도는 웅얼거리는소리남. 신보라는 그냥 국어책읽는듯;;; 더빙 좀 제대로 하시던지 아니면 그냥 애니메이션에 손 떼세요	0
9641553	4000원보다 아까운건 120분의 시간이다	0
3652447	아 정말 실망 이걸 뭐라고 만들었는지	0
6567403	좀 색다르긴한데.. 뭐가좀 부족한 느낌?	0
559165	박중훈 출연작이라 해서 봤는데, 민망할정도로 재미없더라	0
9370511	보성형님이 시즌1부터 출연했었어야지!!	0
9583596	ㅎㅎㅎ... 할말이 없다...	0
9285264	오글거리고 영화에 몰입 할 수가없음ㅋㅋ 주인공들은 하나같이 신경질적이고 오글오글	0
7470982	이딴 영화를 돈주고 보다니...; dvd로 봤지만 돈 너무 아깝다;;	0
7247430	에이 너무하네 평점까지 매겨야돼? 너무 심하잖아 배트신용카드가 뭐야?대체	0
6999810	10점을 쏴 어서 알바질이냐. 진짜 ㅡㅡ;;; 아유	0
8588489	트루먼쇼(the truman show)인줄 알았는데 트루맛 쇼ㅋㅋㅋㅋ	0
6136459	뒤죽 박죽 섞여서 질질 끌고 나가는 한심한 영화! 시간이 아깝구나!!! 아이구!	0
1667388	6.25 전쟁에서 AK-47이 왜나와 -ㅅ-	0
6006081	환상과 현실 사이...	0
8358842	뭔 막장 영화? 근본이 없음	0
6573923	시간 때우기 좋은 영화 지루함	0
5268401	배우도 좋고 원작도 좋고 감독도 좋은데.... 결과는 시원찮다. 왜 이래? 신기할 따름.	0
6796322	그냥 그렇다.	0
4464822	원작의 주제의식을 전혀 살리지 못한, 촌스러운 영화	0
8566643	도대체 무슨 내용인지..재밌어서 한바탕 웃음 코미디 영화 찾는 사람들에게 제격!!	0
8612548	별 한개도 아까움..하나같이 연기가 아주 발연기고 재미도없고	0
4705887	그의 다른 영화들을 보았는가? 이 영화는 그의 원맨쇼 만으로는 힘들었다.. 기대이하.	0
